"CASE";"SERIAL";"REF";"QUESTNNR";"MODE";"STARTED";"DM01";"DM01_07";"DM01_08";"DM02_01";"DM05";"DM06";"DM06_01";"DM06_02";"DM06_03";"DM06_04";"DM06_05";"DM06_06";"DM06_07";"DM06_08";"DM06_09";"DM06_10";"DM06_11";"DM06_11a";"DM07";"DM07_01";"DM07_02";"DM07_03";"DM07_04";"DM07_05";"O101_01";"O101_02";"O101_12";"O101_03";"O101_04";"O101_16";"O101_05";"O101_15";"O101_06";"O101_07";"O101_08";"O101_17";"O102_01";"O102_02";"O103_01";"O103_02";"O103_03";"O103_04";"O103_05";"O103_06";"S101";"S101_01";"S101_02";"S101_03";"S101_04";"S101_06";"S101_06a";"S103";"S110";"S104";"S104_01";"S104_02";"S104_03";"S104_04";"S104_05";"S104_07";"S104_08";"S104_09";"S104_09a";"S105";"S105_01";"S105_02";"S105_03";"S105_04";"S105_04a";"S111";"S111s";"S106";"S106_01";"S106_02";"S106_03";"S106_04";"S106_05";"S106_06";"S112";"S112_01";"S112_02";"S112_03";"S112_04";"S112_05";"S112_06";"S112_07";"S112_08";"S112_08a";"S113";"S201_02";"S201_03";"S201_04";"S201_06";"S201_09";"S201_01";"S201_10";"S202";"S203";"S203_01";"S203_02";"S203_03";"S203_04";"S203_08";"S203_07";"S203_05";"S203_06";"S203_06a";"S204_01";"TIME001";"TIME002";"TIME003";"TIME004";"TIME005";"TIME006";"TIME_SUM";"MAILSENT";"LASTDATA";"FINISHED";"Q_VIEWER";"LASTPAGE";"MAXPAGE";"MISSING";"MISSREL";"TIME_RSI";"DEG_TIME"
1432;;;"base";"interview";2021-04-15 19:37:32;2;;;"3";4;1;1;1;1;1;1;2;1;1;1;1;1;;3;2;2;2;1;1;3;2;2;2;4;6;5;5;3;4;2;1;1;1;4;4;2;2;2;5;1;1;1;2;1;1;;3;3;-1;1;1;1;1;1;1;1;1;;-1;1;1;1;1;;-2;"none";1;1;1;1;1;1;2;2;1;1;1;1;2;1;2;1;;3;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;2;1;;"I don't know. I'm not sure that reproducability is a problem as the code we write isn't close to capturing the complexity of the phenomena that we're observing.";66;42;8;95;74;143;428;;2021-04-15 19:44:40;1;0;6;6;0;0;1.7;49
1433;;;"base";"interview";2021-04-15 21:17:45;2;;;"5";6;2;2;1;1;1;1;2;1;1;1;1;1;;2;1;2;2;1;1;2;5;6;4;5;4;-1;5;6;6;6;2;1;1;5;6;4;6;6;4;2;1;1;2;1;2;"Matlab";1;1;3;1;1;1;2;2;1;2;1;;2;2;1;2;1;;-2;"MIT";3;1;2;1;2;1;2;1;1;1;1;1;2;1;1;1;;3;6;6;2;5;3;6;6;4;3;2;1;2;2;1;1;1;1;;"All computation-related publications should require codes to be available (including all relevant inputs) at the time of publication, with the option to embargo the ability to download those codes for a short duration to protect from other research getting scooped. Introducing software methods in papers without including the actual code leaves the work of reproducing those codes up to less skilled and uninformed graduate students, who are much more likely to apply the methods erroneously. Nobody doing active computational research in our fields should be publishing computational research for which the codes are not available, and the culture needs to reflect that.";15;201;70;287;282;543;1398;;2021-04-15 21:41:03;1;0;6;6;0;0;0.54;0
1436;;;"base";"interview";2021-04-15 23:34:04;9;;;"11";5;2;2;1;1;1;1;2;1;1;1;1;1;;2;2;1;2;1;1;4;5;6;4;5;4;6;6;6;5;5;4;2;1;5;6;6;6;6;6;2;2;1;1;1;2;"Octave/Matlab";1;2;-1;1;1;1;1;1;1;1;1;;-1;1;1;1;1;;-1;;3;1;2;2;2;1;1;-1;1;1;1;1;1;1;1;1;;3;6;6;6;6;4;4;4;4;2;1;1;1;1;2;2;1;1;;"Raise awareness about the importance of reproducibility in science.";10;59;42;133;103;69;416;;2021-04-15 23:41:00;1;0;6;6;0;0;1.43;24
1471;;;"base";"interview";2021-04-16 09:27:48;5;;;"30";3;3;2;2;1;1;1;1;1;1;2;1;1;;1;1;2;1;1;1;5;6;5;4;3;3;4;5;5;2;2;3;1;2;5;4;4;5;6;5;1;2;1;1;1;1;;4;-2;-1;1;1;1;1;1;1;1;1;;-1;1;1;1;1;;-2;"none";2;1;1;2;2;1;1;1;1;1;1;1;1;2;1;1;;4;4;5;4;4;3;5;6;3;1;2;1;1;1;1;1;1;1;;"I have not any idea to propose, but it is a serious problem";10;89;11;294;223;253;880;;2021-04-16 09:42:29;1;0;6;6;0;0;1.17;18
1473;;;"base";"interview";2021-04-16 11:20:34;7;"Private consulting";;"4";3;1;1;1;1;1;1;2;1;1;1;1;1;;1;2;1;1;1;1;2;3;3;4;2;4;3;3;4;5;2;4;2;2;6;6;6;5;4;6;2;1;1;2;2;1;;5;-2;1;1;1;1;1;2;1;1;1;;-1;1;1;1;1;;-2;"None";1;1;1;1;1;1;2;-2;1;1;1;1;1;1;1;1;;-1;-1;4;6;6;3;3;3;4;1;1;2;1;1;1;1;1;1;;"More support and opportunities to work with someone good at coding to improve my own coding and to edit it to be more shareable. Also requiring all undergraduates and graduate students to take a class in coding and documentation. I'm such a hack because I really was just picking stuff up ad hoc. Without knowing how to code, you are a little illiterate in this day and age. So, requiring coding like we require writing courses makes a lot of sense.";12;98;29;211;156;277;783;;2021-04-16 11:33:37;1;0;6;6;0;0;0.91;2
1500;;;"base";"interview";2021-04-16 13:43:21;7;"Research software engineer";;"16";5;2;1;1;1;1;1;2;1;1;1;2;1;;2;1;2;1;2;1;4;5;4;5;5;1;6;2;1;6;6;1;1;1;3;4;5;5;3;2;3;2;2;2;1;1;;1;1;5;1;1;2;2;1;2;2;2;"Open-source development (issues / pull-requests on GitHub, GitLab, etc.)";4;2;2;2;2;"auto-formatters, linters, test frameworks, continuous integration tools";-2;"BSD3, GPL";4;1;2;2;2;1;2;4;2;2;1;2;2;1;1;1;;3;6;4;4;5;5;4;4;1;-1;1;1;1;1;1;1;1;1;;"Have more software engineers (scientific software developers) active in research teams (i.e., part of the section staff, from other departments or eScience centers, external collaborators, etc.). Software development is a very useful skill to develop for a researcher, but more and more an additional requirement that adds a lot of burden on researchers alongside other skiils like admin, management, teaching, writing, etc. Software becomes more and more complex (design patterns, handling big datasets, running code on cloud/HPC, CPU/GPU, managing dependencies, legal aspects of publish code, rapidly evolving software ecosystems, interactiing with open-source communities, etc.) and it is too much to rest on the back of researchers / scientists only, in my opinion.

Involve software developers early in the research workflow (i.e., as soon as writing a new projects, not for cleaning the code just before submitting or publishing a paper) so that they can work jointly with researchers on projets, focusing on software design, offering personalized support and giving advices on the technologies that are best suited to a given problem. This is, in my opinion and from my experience, very effective (much less work burden, mutual motivation and suggestions) and highly rewarding for both software developers and researchers.

Offer more career development opportunities for scientific software developers in the acamedia.

Better inform researchers about open-source code publishing (lots of researchers are still afraid of publicly sharing their own code and/or that someone else will steal their code).";33;111;33;207;371;1806;908;;2021-04-16 14:26:02;1;0;6;6;0;0;0.57;0
1507;;;"base";"interview";2021-04-16 17:09:21;3;;;"7";3;3;2;1;1;1;1;2;1;1;2;1;1;;1;2;1;1;1;1;4;3;4;5;1;4;4;5;5;2;1;2;2;2;5;3;4;5;4;6;1;1;1;2;1;1;;5;-1;-1;1;1;1;1;1;1;1;1;;-1;1;1;1;1;;-2;"None";-1;1;1;1;1;1;1;-2;1;1;1;1;1;1;1;1;;-1;6;5;4;5;5;6;6;3;-3;1;1;1;1;1;1;1;1;;"N/A ";45;136;52;155;125;98;611;;2021-04-16 17:19:32;1;0;6;6;0;0;0.91;8
1508;;;"base";"interview";2021-04-16 18:48:38;3;;;"10";3;3;2;1;1;1;1;2;1;1;2;1;1;;1;1;1;2;1;1;2;6;6;6;3;3;4;5;5;5;5;4;2;2;5;5;6;6;6;6;2;1;1;2;2;1;;2;2;1;1;1;1;2;1;1;1;1;;1;2;1;1;1;;-2;"none";4;1;1;2;2;2;2;-1;1;1;1;1;1;1;1;1;;2;6;4;6;6;6;6;6;4;-3;1;1;1;1;1;1;1;1;;"increase best practices workshops, provide a programer for each research group. Sometimes, the time is not efficiently used because researchers with poor programmer skills use more time than an actual programmer. ";10;106;2909;177;198;186;708;;2021-04-16 19:48:24;1;0;6;6;0;0;0.8;3
1522;;;"base";"interview";2021-04-17 19:33:23;3;;;"2";4;1;1;1;1;1;1;2;1;1;1;1;1;;3;2;2;2;1;1;3;6;5;3;3;3;4;3;5;5;5;4;2;1;3;3;5;6;6;5;1;1;1;1;1;2;"matlab";4;3;2;1;1;1;2;2;1;1;1;;1;2;1;1;1;;-1;;3;1;2;1;1;2;2;-2;1;1;1;1;1;1;1;1;;3;5;6;6;3;1;5;5;1;1;1;1;1;1;1;1;1;2;"not sure how and what are the standards";"Make it a part of reviewing process for publications";22;103;44;240;54557;157;728;;2021-04-18 10:52:06;1;0;6;6;0;0;0.64;0
1536;;;"base";"interview";2021-04-18 10:26:09;3;;;"8";3;1;1;1;1;1;1;1;1;1;1;2;1;;1;1;1;2;1;1;4;3;3;5;5;1;4;4;5;5;4;2;2;2;4;5;4;5;2;3;2;2;1;2;1;1;;2;5;-1;1;1;1;1;1;1;1;1;;-1;1;1;1;1;;-2;"none";4;1;1;2;2;2;2;-1;1;1;1;1;1;1;1;1;;5;5;6;5;5;6;4;4;4;2;1;1;1;2;1;1;2;1;;"X";16;44;45;117;116;92;430;;2021-04-18 10:33:19;1;0;6;6;0;0;1.32;20
1568;;;"base";"interview";2021-04-19 11:35:34;3;;;"5";5;5;1;1;1;1;2;2;1;2;2;2;1;;2;1;2;1;1;2;5;5;5;6;4;4;5;2;3;6;5;5;2;2;4;4;3;3;3;3;1;1;1;1;1;2;"Julia";1;1;1;1;1;2;1;1;1;1;1;;1;2;1;1;1;;-1;;2;1;1;1;1;2;2;1;1;1;1;1;2;1;1;1;;3;4;6;6;6;6;6;6;1;-1;1;1;1;1;1;1;1;1;;"Hmm... I believe that code is often rewritten by many researchers. As a result, many resources are wasted on developing new code. While the creation of new code is important, especially for early-career scientists, I think great resources should be put towards developing generalizable and robust code that can be applied by many ";26;159;2;103;91;166;547;;2021-04-19 11:44:42;1;0;6;6;0;0;1.41;96
1582;;;"base";"interview";2021-04-19 18:48:53;2;;;"5";5;2;1;1;1;1;1;2;1;1;1;2;1;;3;2;2;2;1;1;3;5;3;4;4;3;4;3;3;4;4;2;1;1;4;5;3;5;5;3;2;1;1;2;2;1;;2;1;3;1;1;1;2;2;1;2;1;;2;2;1;2;1;;-2;"GPL v3";3;1;2;2;1;1;2;3;2;1;1;2;2;1;1;1;;4;5;3;4;-1;4;4;4;1;-1;1;1;1;1;1;1;1;1;;"Make reproducing other work a minimum standard for tenure review or graduate student review. The pressure to produce novel results to the exclusion of replication will never permit strong motivation. Funding agencies also have to act in concert.";19;62;25;134;110;144;494;;2021-04-19 18:57:07;1;0;6;6;0;0;1.18;11
1597;;;"base";"interview";2021-04-20 23:03:51;7;"Scientist";;"10";5;4;2;1;1;1;1;2;1;1;2;2;1;;3;2;2;2;1;1;3;5;6;4;4;4;5;5;3;6;6;-1;2;1;5;5;4;6;6;5;2;1;1;2;2;1;;1;2;1;1;1;1;1;2;1;1;1;;-1;1;1;1;1;;-2;"NOne";3;1;1;2;2;1;2;-1;1;1;1;1;1;1;1;1;;3;6;5;5;2;5;3;3;4;4;2;1;1;2;1;2;2;1;;"Funding for this opportunity. ";4;110;52;157;123;94;540;;2021-04-20 23:12:51;1;0;6;6;0;0;1.4;30
1607;;;"base";"interview";2021-04-21 20:55:27;7;"US Government Research Scientist (post PhD)";;"12";5;2;2;1;1;1;1;2;1;1;1;1;1;;3;2;2;2;1;1;4;3;2;6;6;1;6;2;2;6;6;1;2;2;4;4;4;6;3;1;3;2;1;2;2;1;;1;1;5;1;1;2;2;2;2;2;1;;3;2;2;2;1;;-2;"MIT";1;1;1;1;1;1;2;3;1;1;1;2;2;1;2;1;;4;6;6;2;3;6;2;2;4;-1;1;1;1;1;1;1;1;1;;"Value the time it takes to document code and computational workflows - and these efforts must count towards promotion in the same way as journal articles. 

Recognize that papers, code, and workflows might all need individual review and that each of these reviews take different skillsets. An example might be paired publications between a traditional journal and a journal focused on the software such as the Journal of Open Source Software). 

Careful consideration of what artifacts must be archived for reproduciblility (e.g., input files, pre-processing steps, etc) and appropriate locations for such artifacts. The EarthCube ModelData RCN has made some nice progress here. https://modeldatarcn.github.io/rubrics-worksheets/rubrics.html

A potentially controversial comment, which comes from the perspective of a research scientist who often develops software for new applications rather than using software: I think all computational code, computational environment, and worksflows, should be documented such that the author can reproduce their work, and such that an independent individual willing to put in the effort can reproduce the work. When the investigator is doing science, creating software, and undertaking the computation, it is too much to ask that all work is documented to a high level such that it is EASY for an independent individual to reproduce the work. ";4;87;19;283;113;682;1188;;2021-04-21 21:15:15;1;0;6;6;0;0;1.3;30
1612;;;"base";"interview";2021-04-22 07:59:01;3;;;"7";3;1;1;1;1;1;1;2;1;1;1;1;1;;1;1;2;1;1;1;2;2;2;3;4;2;2;4;1;4;3;3;2;1;2;2;2;6;3;2;3;1;1;2;2;2;"Matlab";5;1;1;1;1;1;1;2;1;1;1;;-1;1;1;1;1;;-2;"none";3;1;2;2;1;1;2;-2;1;1;1;1;1;1;1;1;;3;1;5;2;3;4;3;3;4;2;1;2;1;1;1;1;2;1;;"First the data should be published along with the publication, then comes the code. Code without the source data does not really help.";22;82;1029;231;336;339;1041;;2021-04-22 08:33:00;1;0;6;6;0;0;0.55;0
1640;;;"base";"interview";2021-04-22 14:40:34;5;;;"27";5;1;1;1;1;1;1;1;1;1;1;1;2;"Geology and geochemistry";2;2;2;1;1;1;5;2;6;6;4;2;5;3;1;5;5;1;1;1;5;6;6;6;6;6;3;2;1;2;1;2;"Matlab, IDL";1;5;3;1;2;1;2;2;1;1;1;;-1;1;1;1;1;;-2;"none";4;1;2;2;2;2;1;-2;1;1;1;1;1;1;1;1;;4;2;4;4;5;4;5;4;1;1;1;1;1;1;1;1;2;1;;"Advocate for more transparency and documentation of code, making it readily and easily available as a extra resource in peer-reviewed publications.";11;163;680;223;229;168;825;;2021-04-22 15:05:09;1;0;6;6;0;0;0.7;2
1712;;;"base";"interview";2021-04-27 12:05:06;1;;;"12";5;3;2;1;1;2;1;2;1;1;1;1;1;;2;2;2;1;1;1;4;2;2;5;6;1;4;5;3;6;6;4;2;2;3;3;3;3;4;1;3;1;2;2;2;1;;1;2;5;1;1;2;2;2;2;2;1;;3;2;2;2;1;;-2;"BSD-2-Clause License";1;1;1;1;1;1;2;5;2;2;2;2;2;1;1;1;;2;6;3;2;2;4;1;1;1;2;1;1;2;1;1;1;2;1;;"Motivation in the form of credit or publications.  The pressure for publication is insane these days.  If you don't have a permanent position, putting effort into maintaining software for external users, many of whom lack relevant skills, means losing time to publish papers and keep your job.";527;48;20;136;211;191;620;;2021-04-27 12:23:59;1;0;6;6;0;0;1.01;12
1717;;;"base";"interview";2021-04-27 15:22:55;2;;;"2";7;3;2;1;1;1;2;1;1;1;2;1;1;;2;2;2;1;1;1;4;5;3;5;6;3;5;3;2;6;6;2;2;1;4;4;5;6;5;1;2;1;1;1;2;2;"Julia";2;4;3;1;2;2;1;1;1;2;1;;3;2;2;2;1;;-2;"GPL";1;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;;2;5;4;4;5;5;6;6;4;-1;1;1;1;1;1;1;1;1;;"-";28;89;111;178;151;75;632;;2021-04-27 15:33:27;1;0;6;6;0;0;0.96;9
1721;;;"base";"interview";2021-04-27 15:43:16;7;"Government Research Scientist";;"9";2;1;1;1;1;1;1;1;2;1;1;1;1;;2;1;2;2;1;1;2;5;4;2;4;2;4;5;4;6;5;2;2;1;4;5;6;5;5;5;1;1;1;2;1;1;;1;1;1;1;1;1;1;2;1;1;1;;3;2;2;2;1;;-1;;3;1;2;1;1;2;2;2;1;2;1;1;2;1;1;1;;2;4;5;4;4;3;3;3;3;3;1;1;1;2;2;1;2;1;;"Be part of the publication process. Availability of easy to use tools to facilitate reproducibility (e.g. cloud environment).";4;70;34;291;123;88;610;;2021-04-27 15:53:26;1;0;6;6;0;0;1.45;31
1724;;;"base";"interview";2021-04-27 15:43:17;3;;;"9";1;1;1;1;1;1;1;1;1;1;1;1;2;"Geophysics";2;1;2;2;1;1;5;2;1;5;5;6;4;2;2;5;5;2;1;1;3;5;6;2;4;3;3;2;2;2;1;1;;1;2;3;1;1;2;2;2;1;1;1;;2;2;1;2;1;;-2;"MIT license";4;1;1;2;2;2;2;2;1;1;1;2;2;1;1;1;;2;5;3;5;5;3;4;5;1;1;1;2;1;1;1;1;1;1;;"Write better code and better documentation";13;100;65;174;170;108;630;;2021-04-27 15:53:48;1;0;6;6;0;0;0.95;4
1726;;;"base";"interview";2021-04-27 15:43:19;3;;;"7";5;1;1;1;1;1;1;1;1;1;1;1;2;"Geomechanics";1;1;2;1;1;1;3;5;5;5;4;1;5;6;3;6;6;4;1;1;5;5;3;3;4;4;3;1;2;2;1;2;"Julia";1;2;3;1;1;2;2;1;1;2;1;;3;2;2;1;2;"Continuous integration";-2;"GNU LGPL-2.1 License";3;1;2;2;1;1;2;2;1;1;1;2;2;1;1;1;;4;6;4;6;1;5;5;6;3;-1;1;1;1;1;1;1;1;1;;"Mandatory data and input files submission during submission to a journal.
More options for publishing software: a DOI is not enough for 1+ more years of research. ""Classic"" journals are generally not interested in publishing software papers.";4;110;10;185;197;302;808;;2021-04-27 15:56:47;1;0;6;6;0;0;1.5;38
1734;;;"base";"interview";2021-04-27 15:43:30;3;;;"10";1;1;1;1;1;1;1;1;1;2;1;1;1;;2;2;2;1;1;1;1;5;4;4;5;3;5;3;2;6;5;1;1;2;4;4;3;6;6;3;4;2;2;2;2;1;;2;2;-1;1;1;1;1;1;1;1;1;;1;2;1;1;1;;-2;"MIT, BSD";1;1;1;1;1;1;2;6;2;2;2;2;2;2;1;1;;3;5;3;3;3;3;5;5;1;1;2;1;1;1;1;1;1;1;;"- Publish papers as open access.
- Always publish code and data with papers under an open access license.
- Open source climate models.";25;65;25;298;175;231;819;;2021-04-27 15:57:09;1;0;6;6;0;0;0.86;4
1735;;;"base";"interview";2021-04-27 15:43:31;7;"Researcher";;"7";6;1;2;1;1;1;1;1;1;1;1;1;1;;2;1;2;2;1;1;2;4;4;4;4;3;-1;5;4;5;4;1;2;1;4;5;6;5;6;4;1;1;1;2;1;1;;2;4;3;1;1;1;2;2;2;1;1;;1;1;2;1;1;;-2;"none";1;1;1;1;1;1;2;2;1;1;1;2;2;1;1;1;;4;5;4;5;-1;5;5;4;4;4;1;2;1;2;2;1;2;1;;"Wrapping up data, code and results in a reproducible manner requires lots of effort. Lack of funding/time for that might be the main bottleneck for me";8;112;76;324;137;190;847;;2021-04-27 15:57:38;1;0;6;6;0;0;0.9;8
1737;;;"base";"interview";2021-04-27 15:43:34;3;;;"8";6;3;1;1;1;1;1;2;1;1;1;2;2;"Natural Hazards";2;2;2;1;1;1;3;5;4;4;2;3;1;4;4;5;4;5;1;1;3;5;5;6;6;6;1;1;1;1;2;1;;2;4;-1;1;1;1;1;1;1;1;1;;-1;1;1;1;1;;-1;;1;1;1;1;1;1;2;-2;1;1;1;1;1;1;1;1;;3;6;4;5;4;4;4;3;4;-1;1;1;1;1;1;1;1;1;;"Force authors to provide the data and their code on publication.

And have th code reviewed by dedicated code peer-review.";2;124;8;232;130;122;618;;2021-04-27 15:53:52;1;0;6;6;0;0;1.65;78
1741;;;"base";"interview";2021-04-27 15:43:42;3;;;"5";6;1;1;1;1;1;1;1;1;1;1;1;2;"Sedimentology";2;2;2;1;1;1;1;6;4;3;4;5;4;5;5;4;4;-1;2;2;-1;-1;-1;5;4;-1;1;1;1;2;1;1;;4;5;-1;1;1;1;1;1;1;1;1;;1;2;1;1;1;;-1;;1;1;1;1;1;1;2;-2;1;1;1;1;1;1;1;1;;1;6;4;1;1;4;6;6;1;-1;1;1;1;1;1;1;1;1;;"Force journals to allow the publication of reproducibility studies, which, in sedimentology/basin analysis, is basically impossible.

And convince grant people that it could be beneficial to pay for reproducibility study, because it is impossible to get funding for ""redoing something that was already done before"".";8;82;3;184;291;189;757;;2021-04-27 15:56:19;1;0;6;6;0;0;1.34;84
1757;;;"base";"interview";2021-04-27 16:47:41;3;;;"6";3;4;2;1;1;1;2;1;1;1;2;2;1;;1;1;2;1;1;1;2;6;5;5;2;3;5;3;2;5;6;1;2;1;5;5;5;4;4;4;1;1;1;2;1;1;;1;1;2;1;1;1;2;2;1;1;1;;1;2;1;1;1;;-2;"MIT";1;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;;5;6;5;5;6;5;6;6;3;-1;1;1;1;1;1;1;1;1;;"Code more readable and simple and use online computation environments to share their own simulation environment, e.g. MyBinder";8;547;4;280;106;164;640;;2021-04-27 17:06:10;1;0;6;6;0;0;1.33;67
1758;;;"base";"interview";2021-04-27 16:50:33;8;;"Librarian";"30";-1;1;1;1;1;1;1;1;1;1;1;1;2;"Data/Information science";1;2;1;1;1;1;6;3;4;5;6;4;5;-1;-1;-1;4;-1;1;1;5;2;1;3;5;2;3;1;2;2;2;1;;3;-1;3;1;2;2;2;1;1;1;1;;1;2;1;1;1;;-2;"none";3;1;2;1;2;2;1;3;2;1;1;2;1;1;2;1;;3;5;2;6;2;5;6;6;3;1;2;1;1;1;1;1;1;1;;"Explore a badging scheme for published papers that include reproducible code or data.";21191;100;12;105;7753;1493;546;;2021-04-28 01:21:27;1;0;6;6;0;0;0.86;19
1764;;;"base";"interview";2021-04-28 08:13:30;2;;;"0.5";5;1;2;1;1;1;1;1;1;1;1;1;1;;2;1;2;2;1;1;2;4;5;4;1;2;2;6;4;6;4;5;2;2;6;6;4;-1;3;3;2;1;1;2;1;2;"Julia";2;3;-1;1;1;1;1;1;1;1;1;;3;2;2;2;1;;-1;;2;1;1;2;1;1;2;-1;1;1;1;1;1;1;1;1;;3;6;4;3;4;2;1;2;4;-1;1;1;1;1;1;1;1;1;;"Share all model code with sufficient documentation. This documentation should also include an overview over the structure of the model (which files are used for what) because otherwise it is very hard to understand. It often takes me a long time to find the model code online and if I find it, it is often very poorly documented, which means you would have to reach out to the authors for an explanation (e.g. the very often used PCR-GLOBWB https://github.com/UU-Hydro/PCR-GLOBWB_model). I think there should be more funding and credit allocated to documenting code.

Also, I think improving the testing of models should be a focus point. I have the feeling many people do not know how to write tests that will automatically be run for every model update. This makes code very prone to errors that may remain undetected for a long time. I think there should be more workshops given on this topic and software testing should be compulsory for models that are widely used.";829;78;78;214;199;739;1322;;2021-04-28 08:49:07;1;0;6;6;0;0;0.54;0
1765;;;"base";"interview";2021-04-28 08:50:51;3;;;"7";3;2;2;1;1;1;1;1;1;2;1;1;1;;1;1;2;1;1;1;2;6;6;4;4;2;4;3;1;6;5;1;1;1;5;6;4;6;3;2;1;1;1;1;2;1;;2;2;4;1;1;1;2;2;1;2;2;"Continuous Integration";3;2;2;2;1;;-2;"GPL";5;1;2;2;2;2;2;2;1;1;1;2;2;1;1;1;;3;6;6;4;4;4;5;5;3;3;1;2;1;1;1;2;2;1;;"- enforce clear and transparent guidelines by employer / university

- asking for code / data avilability declarations (as some journals do by now) is good but code review should also be enforced (in my case it was never done even when asked by the journal, e.g. GMD)

- code review would make review process even more time demanding -> publishers could pay reviewers (I often wonder what APCs are actually good for)

- higher emphasis of code development and reproducibility at university (already at BSc level)";16795;99;64;365;407;590;1539;;2021-04-28 13:56:11;1;0;6;6;0;0;0.4;0
1801;;;"base";"interview";2021-04-28 17:04:53;2;;;"3";7;2;2;1;1;1;1;1;1;1;2;1;1;;1;1;2;1;1;1;2;5;3;5;4;2;4;5;4;5;4;3;2;2;4;5;4;5;5;4;1;1;1;2;1;1;;2;4;1;1;1;1;2;1;1;1;1;;3;2;2;2;1;;-2;"MIT";2;1;2;1;1;1;2;2;1;1;1;2;2;1;1;1;;2;6;6;5;5;4;5;5;1;2;1;2;1;1;1;1;2;1;;"- offer teaching on useful tools for reproducibility of computational research in study programs (e.g. version control system, automated tests, ?)";22;78;44;239;447;532;1362;;2021-04-28 17:27:36;1;0;6;6;0;0;0.62;0
1806;;;"base";"interview";2021-04-29 08:46:51;2;;;"3";5;2;2;1;1;1;1;1;1;1;1;1;2;"Geodesy";2;2;2;1;1;1;2;5;4;6;2;5;2;2;2;5;3;1;1;1;3;5;6;3;6;5;3;2;2;1;1;2;"Matlab";1;3;3;2;1;2;1;1;1;2;1;;1;2;1;1;1;;-1;;3;1;2;2;1;1;2;-2;1;1;1;1;1;1;1;1;;3;-1;5;5;6;2;1;1;4;-3;1;1;1;1;1;1;1;1;;"I think a code review as part of peer-review process would be very helpful but not possible for, e.g., large hydrological models. ";22243;56;29;140;270;146;655;;2021-04-29 15:08:16;1;0;6;6;0;0;0.9;7
1823;;;"base";"interview";2021-04-30 09:34:24;1;;;"1.5";4;3;1;1;1;2;2;2;1;1;1;1;1;;2;1;2;2;1;1;4;3;3;4;5;2;3;4;3;4;4;2;2;2;5;4;4;4;3;3;1;1;1;1;2;1;;4;3;2;1;1;1;2;2;1;1;1;;3;2;2;2;1;;-2;"GPL";2;1;1;2;1;1;2;2;1;1;1;2;2;1;1;1;;1;5;5;5;4;4;5;5;1;-1;1;1;1;1;1;1;1;1;;"na";44;125;59;232;286;91;837;;2021-04-30 09:48:21;1;0;6;6;0;0;0.75;6
1858;;;"base";"interview";2021-05-05 10:36:38;3;;;"6";5;1;2;1;1;1;1;1;1;1;1;1;1;;1;1;1;2;1;1;2;5;4;5;4;5;5;2;1;5;6;1;2;2;4;5;5;5;3;4;1;1;1;2;1;1;;2;4;1;1;1;1;2;1;1;1;1;;3;2;2;2;1;;-2;"GPL, MIT";2;1;1;1;2;1;2;4;2;1;1;2;2;1;1;2;"MIT";2;6;4;5;4;4;6;6;3;-3;1;1;1;1;1;1;1;1;;"make it compulsory, provide time and money to make computational reserach reprodubile, reward the work";1567;33;15;113;136;98;409;;2021-05-05 11:09:20;1;0;6;6;0;0;1.46;31
1927;;;"base";"interview";2021-05-12 06:38:09;2;;;"3";3;4;2;1;1;1;1;1;1;2;2;2;1;;2;1;2;2;1;1;2;6;4;5;3;3;6;2;3;6;6;5;2;1;5;5;5;5;4;2;3;1;2;2;2;1;;4;2;1;1;1;1;2;1;1;1;1;;2;2;2;1;1;;-1;;5;1;2;2;2;2;2;-1;1;1;1;1;1;1;1;1;;3;5;5;5;5;5;2;5;4;1;1;1;1;1;1;1;1;2;"No specific reason";"I have found that the codes from the research domains of computer science, electrical engineering, mathematics are easily available on github and hence reproducible. They have simple datasets, unlike earth science papers in which there are lots of variations in the datasets depending upon the geography etc. The earth science papers can be divided into two parts, one includes pure alorithm development and the other as an applications of the developed algorithm.";26;61;5;170;163;241;666;;2021-05-12 06:49:15;1;0;6;6;0;0;1.25;46
2151;;;"base";"interview";2021-05-27 17:43:40;2;;;"2";5;1;2;1;1;1;1;1;1;1;1;1;1;;1;1;2;1;1;1;2;2;5;5;6;1;5;1;1;6;6;6;1;2;6;6;1;6;5;5;2;1;1;2;2;1;;1;1;3;1;1;2;2;1;1;2;1;;3;2;2;2;1;;-2;"GNU General Public License (GPL)";1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;;3;6;6;6;6;6;6;6;1;-1;1;1;1;1;1;1;1;1;;"Scientific Journals should only accept manuscripts with well-documented workflows/code. Well-documented and well-structured code/workflow requires a lot of time and is barely acknowledged. Most of the times scientiests are evaluated by the number of publications. Code Quality is not considered for evaluation of the scientific work.";16;58;61;613;144;758;1650;;2021-05-27 18:11:10;1;0;6;6;0;0;0.72;4
